Timestamp,Section,Inverter,Power_AC,Temp_Corr,Theo_Power,G_M0,G_M10,G_M11,TA_239594,TM_239595,TM_239876,TM_239877,E_W_D,E_W_S
"2021-01-01 00:00:00",40,40,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",41,41,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",42,42,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",43,43,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",44,44,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",45,45,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",46,46,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",47,47,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",48,48,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",49,49,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",50,50,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",51,51,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",52,52,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",53,53,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",54,54,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",55,55,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",56,56,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",57,57,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",58,58,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",59,59,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",60,60,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",61,61,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",62,62,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",63,63,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",64,64,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",65,65,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",66,66,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",67,67,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",68,68,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",69,69,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",70,70,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",71,71,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",72,72,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",73,73,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",74,74,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",75,75,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",76,76,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",77,77,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",78,78,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",79,79,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",80,80,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",81,81,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",82,82,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",83,83,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",84,84,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",85,85,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",86,86,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",87,87,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",88,88,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",89,89,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",90,90,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",91,91,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",92,92,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",93,93,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",94,94,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",95,95,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",96,96,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",97,97,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",98,98,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",99,99,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",100,100,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",101,101,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",102,102,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",103,103,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",104,104,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",105,105,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",106,106,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",107,107,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",108,108,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",109,109,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",110,110,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",111,111,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",112,112,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",113,113,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",114,114,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",115,115,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",116,116,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",117,117,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",118,118,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
"2021-01-01 00:00:00",119,119,0,1,0,0,0,0,1.2073333333333,-2.756,0.0053333333333333,0.085333333333333,154.898,0.52
